application_id,household_id,cycle_id,caseworker_id,submitted_at,amount_requested,need_category,stated_need_amount,days_since_hardship_onset,prior_applications_count,days_since_last_application,referral_source,application_channel,application_completeness,documentation_provided,status
4089,ad615937-b4a1-4719-b435-a0f62c2c28de,18,4,2026-03-17T09:00:00,17702.29,utilities,15710.67,13,2,256,self,phone,0.714,False,deferred
4071,2a515063-1f9b-4f8a-8a32-c649d4dbe03e,18,10,2026-03-03T09:00:00,9838.48,medical,10161.81,19,3,187,self,in_person,0.521,True,closed
4172,16fa0fd2-e144-4bed-944e-963d2c5e4543,18,6,2026-03-25T09:00:00,3000,medical,3280.5,37,1,89,ngo_partner,phone,0.533,False,audit_approved
4063,f4a13f1a-8082-4782-9d63-7ca1467cc049,18,2,2026-03-01T09:00:00,12560.14,medical,12963.25,33,1,116,prior_beneficiary,caseworker_submitted,0.554,True,closed
4280,30416ada-646b-4036-8db1-e3c12e517c5e,18,3,2026-03-26T09:00:00,3000,education,2625.73,22,0,,self,online,0.709,True,closed
3986,79a04f74-1054-4841-85f9-de08a1864e7a,18,1,2026-03-31T09:00:00,3000,food,3326.9,3,3,132,self,in_person,0.797,True,appealed
4000,c98f64c5-6ae8-499d-b85e-a2ed0efdc7f6,18,7,2026-03-06T09:00:00,3000,medical,2776.86,0,2,181,self,online,0.905,True,deferred
4026,837fc245-ef7d-4439-8817-f95f6805c3f6,18,6,2026-03-29T09:00:00,3000,food,2682.39,6,1,210,self,online,1.0,True,deferred
4267,44bab40f-0473-4c39-b4df-960008b7774e,18,2,2026-03-13T09:00:00,3000,education,2728.46,13,2,60,self,phone,0.486,False,deferred
4307,fd0e7c0d-2403-41d3-add2-0ca057c010c1,18,5,2026-03-18T09:00:00,3000,education,3304.22,13,2,84,self,phone,0.509,True,deferred
4098,b430c190-b747-4086-b66e-fc7efd31e730,18,4,2026-03-23T09:00:00,4699.21,food,5192.58,0,1,318,self,in_person,0.647,True,closed
4284,9c5f1172-9660-4975-a672-ae61d712da22,18,2,2026-03-03T09:00:00,3000,medical,3369.48,17,3,123,caseworker_outreach,in_person,0.803,True,closed
4253,5d32a9c5-9bcd-42c2-956e-682649ed7024,18,7,2026-03-13T09:00:00,3000,education,2973.19,18,3,136,self,caseworker_submitted,0.761,False,closed
4227,6dc39b21-58c3-4bc1-8fed-9df141f4e5e5,18,10,2026-03-26T09:00:00,3038.52,other,2796.47,33,0,,caseworker_outreach,phone,0.589,False,closed
4251,3641e63f-2fe8-4465-b4e2-74c8025fd531,18,5,2026-03-06T09:00:00,3000,food,3385.29,4,0,,ngo_partner,online,0.61,False,closed
4015,802442c2-955d-4095-8b1f-4429032b63fa,18,3,2026-03-20T09:00:00,3000,food,3392.24,2,0,,self,phone,0.734,True,deferred
4244,24f66a6f-ab8c-4b42-a9dc-95a17f0e921a,18,1,2026-03-02T09:00:00,3000,education,3377.03,5,2,62,community_leader,caseworker_submitted,0.627,True,deferred
3987,179b7720-5ef0-442f-ad91-820556d0228a,18,5,2026-03-23T09:00:00,3000,medical,3429.03,77,0,,ngo_partner,in_person,0.507,True,deferred
4351,d8c99c35-1806-484b-8d2c-d4afa8e5129a,18,5,2026-03-23T09:00:00,3000,medical,2988.43,23,1,202,caseworker_outreach,in_person,0.729,True,closed
4060,a8f7e8b7-11ca-4456-84eb-1f9bc07930e0,18,8,2026-03-20T09:00:00,3000,rent_arrears,3322.61,15,0,,self,phone,0.486,True,closed
4003,f0c26ea0-244b-44be-8b9b-bee853a93982,18,8,2026-03-23T09:00:00,3000,other,3237.46,6,3,127,self,online,0.718,True,closed
3973,06883683-4ba2-4dcc-a171-e67179bcdc08,18,4,2026-03-09T09:00:00,3000,utilities,2631.85,24,0,,ngo_partner,in_person,0.565,False,closed
4192,417c3e7d-3c54-450c-b63a-020ea0cbbd0f,18,5,2026-03-23T09:00:00,11902.77,education,12550.09,2,2,87,self,online,0.746,True,deferred
3990,d99eb566-27bd-40bd-a401-8edf5bf5c3ba,18,6,2026-03-18T09:00:00,8978.62,childcare,9492.99,17,2,92,self,in_person,0.946,True,closed
3984,9502ec3a-481b-4257-81aa-e1126daea2fd,18,1,2026-03-05T09:00:00,3593.05,other,4064.82,6,3,238,self,phone,0.75,False,closed
4278,562c0b13-a4d4-4d83-8d64-435e7d37a788,18,10,2026-03-05T09:00:00,3000,medical,2652.8,2,2,64,caseworker_outreach,online,0.664,True,audit_approved
4333,61f57b67-90a4-4295-8a12-3befde38e7ea,18,8,2026-03-20T09:00:00,3000,childcare,2735.63,18,0,,prior_beneficiary,online,0.995,True,closed
4181,8b0e2d6f-d8b8-45c1-8f37-e1661361dad9,18,10,2026-03-23T09:00:00,33062.13,childcare,34324.6,41,4,67,self,in_person,0.506,False,audit_approved
4277,765b48e7-19cf-416d-b3ca-c5b83c4d816b,18,1,2026-03-29T09:00:00,3000,food,3191.82,7,0,,self,online,0.852,True,deferred
4222,6cdd179d-f951-41b2-aa70-57f7e5c67255,18,3,2026-03-26T09:00:00,3460.13,rent_arrears,3445.02,18,3,115,self,phone,0.612,True,closed
4070,b79d9c7b-65cd-49c8-9fc1-3435f62f2738,18,4,2026-03-12T09:00:00,3000,other,3090.57,54,2,68,self,online,0.781,True,closed
4153,feb31495-6f6d-40e6-b6ae-240984c6169c,18,5,2026-03-09T09:00:00,3000,education,2649.34,21,3,139,community_leader,online,1.0,True,deferred
3993,e1036dfb-2e4d-42c0-bba0-ee52f5443fe2,18,1,2026-03-24T09:00:00,3000,funeral,3220.77,24,0,,self,phone,0.778,True,closed
4338,e821d2c7-df08-4a01-b419-67a98d8f8d16,18,2,2026-03-21T09:00:00,11472.68,education,10275.28,59,1,81,self,in_person,0.643,False,closed
4110,8d2e41cb-d741-480d-a73a-5f55e641d6ce,18,6,2026-03-10T09:00:00,3000,childcare,3356.49,8,1,108,self,phone,0.752,False,closed
4111,c0db3a4a-a243-4887-9633-a96079d1c6ee,18,8,2026-03-27T09:00:00,3000,utilities,2629.02,6,1,139,community_leader,in_person,0.437,False,deferred
4080,fb514e12-52db-4a32-bfbb-7e95fefb3d83,18,9,2026-03-20T09:00:00,3093.97,other,2837.46,10,1,296,self,phone,0.425,False,closed
4046,d53331b8-0300-4bff-9df8-bc270904aa2f,18,1,2026-03-31T09:00:00,3000,childcare,3235.64,21,1,151,self,in_person,0.436,True,closed
4163,16e67a40-6747-40cb-a85f-4d1d505bcb52,18,7,2026-03-10T09:00:00,7570.32,education,8312.37,21,3,125,self,in_person,0.405,False,deferred
4141,2563ac74-2d6a-45e5-8df4-b6b4c3b1c813,18,6,2026-03-20T09:00:00,3000,rent_arrears,3005.45,1,3,73,self,online,0.949,True,closed
3972,f852124f-49c9-45f9-896f-5fc02309019a,18,8,2026-03-27T09:00:00,3000,childcare,3319.7,90,1,83,self,phone,0.695,True,deferred
4259,68a9653a-9676-4f1d-871d-52930d65f919,18,4,2026-03-02T09:00:00,3000,medical,3391.13,4,1,302,self,in_person,0.535,True,deferred
4349,0822004e-91c4-434d-b74c-3e33e0f1b9ba,18,2,2026-03-26T09:00:00,5164.53,food,4696.28,2,0,,community_leader,caseworker_submitted,0.746,True,closed
4297,017a9d98-0fce-4a40-b9fd-92ff9b888a29,18,9,2026-03-10T09:00:00,3000,other,2760.78,5,4,26,self,caseworker_submitted,0.553,False,closed
4315,9d41f59d-8c77-4250-944a-bf9e5414eb54,18,2,2026-03-10T09:00:00,4405.23,food,4320.61,8,2,93,caseworker_outreach,phone,0.659,False,deferred
4146,40b4e86b-53ba-4016-b66a-8cf131fc2f61,18,1,2026-03-24T09:00:00,13463.18,other,13498.49,14,2,133,community_leader,in_person,0.589,True,closed
4264,c978409b-3912-40c0-a75b-9b8984837ccd,18,2,2026-03-23T09:00:00,11829.83,rent_arrears,11132.2,15,1,234,self,online,0.792,True,deferred
4129,ef04fa0e-1e33-42e9-8b7a-7724854eaba2,18,7,2026-03-04T09:00:00,15596.42,other,17530.32,23,6,62,self,in_person,0.41,False,deferred
4159,8258059c-4a7e-4d00-92f8-d56298446146,18,5,2026-03-19T09:00:00,8120.81,other,8816.86,97,1,193,self,online,0.924,True,closed
4174,4d03b6c9-7cfd-4f23-bc2d-595d7dd6ae2f,18,8,2026-03-16T09:00:00,10755.84,education,9341.92,23,1,73,self,phone,0.487,True,deferred
4189,bc53f19c-3c63-4dba-83ac-8e3518751a34,18,5,2026-03-10T09:00:00,4839.03,funeral,5052.55,35,2,90,ngo_partner,online,0.74,True,closed
4113,d5130662-d1ee-43bf-b579-3dfc3477796b,18,10,2026-03-28T09:00:00,13569.9,other,13316.88,14,3,94,caseworker_outreach,phone,0.725,True,deferred
4054,ed107e5e-e855-4fb9-a419-acd838f6877d,18,9,2026-03-31T09:00:00,4418.51,funeral,4395.33,10,0,,self,online,0.893,True,deferred
4320,6284c85b-6404-41bb-9e75-9b699883575f,18,5,2026-03-17T09:00:00,4589.52,rent_arrears,3933.41,63,3,74,self,in_person,0.476,True,closed
4032,ecf0730c-fc31-4da6-bb1b-f54e601a8a9a,18,7,2026-03-02T09:00:00,3000,rent_arrears,2915.4,26,2,51,caseworker_outreach,in_person,0.734,True,closed
4288,5c6a8f05-c4b7-4659-9f69-c0be0a74152c,18,7,2026-03-27T09:00:00,11079.38,rent_arrears,11165.52,30,0,,community_leader,in_person,0.754,True,closed
4305,6c202dee-968d-4418-b302-d59e70daf535,18,6,2026-03-07T09:00:00,3663.16,funeral,3137.21,49,0,,ngo_partner,in_person,0.658,True,withdrawn
4340,9b498337-4bb8-4b94-95ae-0d9b38f4180e,18,10,2026-03-07T09:00:00,3617.25,funeral,3280.15,3,2,207,self,phone,0.653,True,closed
4270,10affc42-c889-4ea8-88ee-ce22b3f662f3,18,2,2026-03-03T09:00:00,3000,utilities,2921.88,15,0,,prior_beneficiary,phone,0.893,True,deferred
4047,79c711a3-6087-435e-9274-6d31ec3db2c7,18,7,2026-03-24T09:00:00,7826.49,other,7487.29,7,0,,caseworker_outreach,phone,0.765,True,audit_approved
4039,99510295-0224-4707-8a82-4a8e57cffa8a,18,5,2026-03-18T09:00:00,14276.81,utilities,15779.09,10,0,,self,in_person,0.489,True,audit_approved
4242,696ac40e-357e-42f8-92a6-f5f67bdf77b2,18,10,2026-03-11T09:00:00,3000,food,2978.78,4,3,98,caseworker_outreach,in_person,0.296,False,deferred
4013,f6934118-7594-467b-a739-3db42bf603c6,18,4,2026-03-07T09:00:00,3000,other,3429.22,35,0,,prior_beneficiary,caseworker_submitted,0.744,False,closed
4126,a343fae5-f3de-4991-896d-19843a6b7e4c,18,7,2026-03-01T09:00:00,3000,utilities,2936.08,41,2,111,self,in_person,0.628,True,closed
4165,6b0aeda4-06b8-44b6-8035-14516d6e1d55,18,10,2026-03-25T09:00:00,4316.08,childcare,4786.87,2,0,,caseworker_outreach,online,0.808,True,closed
4084,bdaa52fb-9c17-4c12-afc8-e31d185cf2a9,18,3,2026-03-14T09:00:00,11783.12,childcare,10397.41,10,4,84,prior_beneficiary,in_person,0.777,True,closed
4056,2332a31f-1f3b-492b-917f-7af892fcc459,18,1,2026-03-15T09:00:00,3000,utilities,2779.25,4,0,,ngo_partner,in_person,0.738,False,closed
4200,b15db15b-a256-4d3c-b6d1-47d1a9caccb9,18,8,2026-03-31T09:00:00,20528.74,medical,19208.99,41,1,90,self,caseworker_submitted,0.504,False,deferred
4283,81b899ec-285f-48e2-9d54-9b244aaac6b7,18,5,2026-03-28T09:00:00,3000,food,2745.86,62,3,181,self,in_person,0.585,True,closed
4304,19561a7b-831f-4827-a329-c526b6775852,18,2,2026-03-12T09:00:00,3000,food,3260.15,22,1,96,self,phone,0.465,False,closed
4216,2f5360bd-a88b-45ef-8d03-453e2b2c3eeb,18,6,2026-03-09T09:00:00,3000,rent_arrears,2761.2,24,1,401,community_leader,online,0.79,True,deferred
4115,be2109b9-7ac8-475f-b26f-11b329c6aa2e,18,7,2026-03-14T09:00:00,3000,other,2868.4,41,0,,self,online,0.675,True,audit_approved
3989,ca93c9d2-0126-4e09-b9f1-0418606388f9,18,10,2026-03-30T09:00:00,3000,other,3232.39,18,0,,self,caseworker_submitted,0.702,True,deferred
4285,c7cd427d-6651-4c14-a784-96c47074f18d,18,10,2026-03-27T09:00:00,3000,education,3241.72,8,1,78,ngo_partner,in_person,0.541,True,deferred
4028,489facd1-713c-4e74-b117-84464e17e5ee,18,10,2026-03-04T09:00:00,3000,utilities,2615.69,16,3,6,community_leader,online,0.858,False,deferred
4314,8d1bedf2-65f0-4574-956c-cc06d5efb2ba,18,8,2026-03-24T09:00:00,3000,rent_arrears,3050.46,19,1,140,ngo_partner,phone,0.672,True,closed
4234,24eec587-9100-4c04-a3b4-04cf7bda7135,18,4,2026-03-04T09:00:00,3000,rent_arrears,3362.85,24,3,187,ngo_partner,in_person,0.527,False,deferred
4087,1c87828f-5277-480c-900d-ae33629a1360,18,8,2026-03-16T09:00:00,3000,utilities,2695.59,20,0,,self,caseworker_submitted,0.625,True,deferred
4214,c08469d2-df7c-4bea-b752-504d1dab7a70,18,2,2026-03-25T09:00:00,3000,childcare,2945.26,23,0,,caseworker_outreach,caseworker_submitted,0.617,True,deferred
4296,9e7d3138-7485-4d05-aedd-0d28ae04039f,18,4,2026-03-09T09:00:00,3000,utilities,3022.8,14,3,175,caseworker_outreach,in_person,0.701,False,deferred
4184,5b987278-b614-42b6-ace5-7a15eb69626b,18,2,2026-03-09T09:00:00,3000,childcare,3227.69,21,1,194,ngo_partner,caseworker_submitted,0.899,True,deferred
4176,fbf9c302-4100-4361-b0d6-6c6a1151f020,18,2,2026-03-12T09:00:00,3000,education,3184.34,19,0,,self,phone,0.782,True,deferred
4228,a2c39d2d-9674-44c1-ba46-b1817cc354bd,18,10,2026-03-18T09:00:00,3000,other,3433.38,20,0,,caseworker_outreach,online,0.57,False,deferred
4319,9c1ab5a9-4708-42d3-9b18-ca1a6b07f000,18,3,2026-03-16T09:00:00,3000,food,3099.66,6,0,,ngo_partner,phone,0.796,False,audit_approved
4303,8d849976-ef6c-4d10-8653-8f3ece4a3cd0,18,9,2026-03-19T09:00:00,5785.71,childcare,4980.94,16,0,,self,in_person,0.485,False,deferred
4075,d801669a-4ef4-4754-bb66-6c3d40554d5f,18,7,2026-03-10T09:00:00,3000,rent_arrears,3266.44,2,1,386,ngo_partner,caseworker_submitted,0.843,True,deferred
4085,0c79d104-124a-4efe-a431-aa7f4134e7d2,18,7,2026-03-28T09:00:00,3000,other,3296.17,2,2,98,caseworker_outreach,in_person,0.811,True,closed
4361,4cad851d-f2bb-4195-b686-9a973147137f,19,3,2026-04-02T09:00:00,181749.21,medical,168240.41,14,2,112,prior_beneficiary,in_person,0.83,True,auto_approved
4726,ee1ab9ca-37ad-475d-ab03-d5dfb4ab250e,19,4,2026-04-28T09:00:00,172433.49,medical,185249.76,16,0,,community_leader,online,0.785,True,auto_approved
4648,70904637-8864-4dc1-a6f2-5188161dcd7a,19,1,2026-04-17T09:00:00,124447.38,childcare,128225.56,16,1,432,self,in_person,0.731,True,auto_approved
4439,efc79b3b-14c7-45f2-882d-a5e9d7f8b7b8,19,8,2026-04-15T09:00:00,121497.36,rent_arrears,138208.8,32,1,108,caseworker_outreach,in_person,0.48,True,auto_approved
4514,780616de-0f37-4ce4-8a9d-8af1ca2b9c2d,19,9,2026-04-26T09:00:00,126528.63,medical,122134.35,1,1,483,community_leader,online,0.837,True,auto_approved
4442,cdb5863c-fbcd-434d-b05f-311106cf9d25,19,6,2026-04-18T09:00:00,72479.45,medical,62889.22,0,0,,ngo_partner,online,0.786,False,auto_approved
4701,60d2a8fc-8871-452e-9286-7464edcf01f8,19,1,2026-04-10T09:00:00,92932.9,medical,97189.08,34,0,,self,in_person,0.339,False,auto_approved
4465,2aa5c1bd-6e0e-4ed8-852b-190cd88366f9,19,4,2026-04-02T09:00:00,160902.35,medical,146876.85,39,0,,ngo_partner,in_person,0.465,False,auto_approved
4636,18e608ce-1835-4e43-8f48-dde6d4d780d7,19,3,2026-04-20T09:00:00,87564.62,food,99851.55,2,0,,self,in_person,0.892,True,auto_approved
4736,fbfc495b-f0c7-4041-a4bc-150fbcb02f9b,19,9,2026-04-26T09:00:00,108928.23,rent_arrears,108833.75,39,0,,caseworker_outreach,in_person,0.785,True,auto_approved
4436,c1a151e6-9d30-49d6-8797-6ed6b78d8c7c,19,10,2026-04-18T09:00:00,75368.75,rent_arrears,85517.97,19,0,,self,online,0.832,True,auto_approved
4389,807e5812-337a-4cab-ad32-09c4d40ee3fa,19,3,2026-04-28T09:00:00,103631.6,food,88525.36,94,1,75,self,in_person,0.649,True,auto_approved
4601,0e128538-baaf-424b-90a1-cedb81e2cc32,19,1,2026-04-07T09:00:00,65952.72,medical,72745.69,19,1,355,caseworker_outreach,in_person,0.906,True,auto_approved
4578,6f0930cd-6549-4571-93cc-274bfeb695ba,19,4,2026-04-23T09:00:00,66600.38,medical,65869.06,2,2,70,self,online,0.805,False,auto_approved
4698,538970b1-c02d-4c56-a70b-0a05268e929a,19,8,2026-04-23T09:00:00,77019.49,utilities,73416.0,46,3,151,ngo_partner,in_person,0.555,True,auto_approved
4416,1f1f078d-d878-4896-a271-66ae93775e52,19,1,2026-04-17T09:00:00,113027.12,food,111961.32,4,1,93,self,online,0.793,True,auto_approved
4434,fbce8d4c-02dd-4054-a7c8-d2825ebd52d8,19,4,2026-04-18T09:00:00,59016.34,childcare,60204.03,40,1,298,self,in_person,0.703,True,auto_approved
4408,2a930296-5da3-44c3-aae9-062027e436f5,19,4,2026-04-30T09:00:00,80986.61,funeral,72420.66,73,0,,caseworker_outreach,caseworker_submitted,1.0,True,auto_approved
4581,e8016095-e35e-4139-90ca-9ca0ea773a45,19,1,2026-04-03T09:00:00,76601.64,food,73845.23,10,0,,caseworker_outreach,online,1.0,True,auto_approved
4476,ddb3a08c-3735-42a6-886d-6a825c4d4251,19,4,2026-04-13T09:00:00,34788.76,food,36297.37,7,1,103,community_leader,phone,0.79,True,auto_approved
4717,2275ce9a-0828-41f1-a047-2c08c8f855e1,19,3,2026-04-22T09:00:00,38468.09,education,35327.67,42,0,,community_leader,online,0.869,True,auto_approved
4374,92914c12-6c97-43d8-a980-83fe6caa0d7f,19,3,2026-04-02T09:00:00,55746.65,food,47565.58,26,0,,ngo_partner,online,0.735,True,auto_approved
4706,ecae2e3d-e14c-4333-922f-01fd7c3d3547,19,10,2026-04-08T09:00:00,54361.99,childcare,53526.57,31,0,,caseworker_outreach,phone,0.645,True,auto_approved
4455,ab2a0d44-f84c-436a-aa9b-4a6a24eeafec,19,4,2026-04-08T09:00:00,52146.97,medical,46738.13,10,0,,self,caseworker_submitted,1.0,True,auto_approved
4508,6473295c-99c5-47c5-8a48-770512d46b91,19,6,2026-04-13T09:00:00,115810.05,education,110472.65,23,0,,prior_beneficiary,phone,0.74,True,auto_approved
4727,d77761cd-443d-4e73-bb9b-8fb52436b254,19,3,2026-04-24T09:00:00,100090.91,food,92356.44,44,2,98,caseworker_outreach,in_person,0.477,True,auto_approved
4620,6d462cb3-f33e-4719-8d7e-1c7f1ff4f3cd,19,2,2026-04-15T09:00:00,79723.35,childcare,87936.27,31,0,,self,phone,0.567,False,auto_approved
4538,bb7cbcdc-ad87-4795-87ab-6099a2286ab9,19,8,2026-04-15T09:00:00,38889.88,food,40995.33,18,2,297,caseworker_outreach,in_person,0.167,False,auto_approved
4428,0b9fb44b-8b3e-41bb-a97c-eafc0ef49941,19,6,2026-04-05T09:00:00,81730.35,rent_arrears,72181.4,30,1,53,caseworker_outreach,in_person,0.543,True,auto_approved
4491,622fff4e-2940-4bd6-bae5-a65cb8a2b823,19,8,2026-04-04T09:00:00,84332.41,education,90409.68,14,2,219,community_leader,caseworker_submitted,0.562,False,auto_approved
4563,4e7a5382-4418-419d-b463-b57b7b494692,19,7,2026-04-25T09:00:00,42690.26,food,43991.61,14,1,109,self,phone,0.889,True,auto_approved
4365,6d9e7e01-f39b-4be4-a056-2e8c6a23cfd0,19,10,2026-04-27T09:00:00,134145.72,rent_arrears,145687.43,1,0,,self,in_person,0.608,True,auto_approved
4600,a9feecf7-6231-42d0-914a-41af8a475d75,19,4,2026-04-24T09:00:00,78179.24,food,81305.63,14,2,237,prior_beneficiary,in_person,0.741,False,auto_approved
4588,e9b39e91-97dd-4531-806c-086ed5440ebb,19,6,2026-04-30T09:00:00,41766.0,utilities,37978.58,16,1,137,ngo_partner,in_person,0.671,True,deferred
4405,a3dd1fbd-5dec-41c5-8b07-e854873987f1,19,5,2026-04-05T09:00:00,74128.94,childcare,75989.72,48,0,,ngo_partner,in_person,0.613,True,awarded
4397,84138f61-6b1c-4fa2-b628-4ddc97e9cde4,19,9,2026-04-02T09:00:00,42027.66,childcare,44685.74,23,0,,caseworker_outreach,in_person,0.462,False,awarded
4477,d1795441-2057-4e5c-8251-6a038ffc7264,19,1,2026-04-14T09:00:00,58426.5,medical,64109.95,1,1,88,community_leader,in_person,0.766,True,deferred
4360,f450c18f-ecb5-4298-a38d-054b783eb6c1,19,10,2026-04-17T09:00:00,89232.18,food,90866.76,10,1,151,ngo_partner,caseworker_submitted,0.665,True,deferred
4703,e45c9ca5-e4ef-4437-bac7-78c381b43432,19,7,2026-04-19T09:00:00,48662.43,medical,54025.49,2,4,105,ngo_partner,online,0.626,True,deferred
4530,fc49065a-9876-48fd-b607-24a82fd36a0f,19,1,2026-04-18T09:00:00,66308.11,medical,59842.31,3,5,65,ngo_partner,phone,0.556,False,appealed
4661,88bdc7bf-3522-404a-a81e-dde70cc218cb,19,7,2026-04-11T09:00:00,25426.03,childcare,26279.7,7,2,92,self,caseworker_submitted,0.656,True,deferred
4584,9833e176-1c0d-44c4-b010-42986d33e969,19,1,2026-04-04T09:00:00,42035.68,childcare,41946.4,14,3,111,ngo_partner,phone,0.647,True,awarded
4719,909de811-207b-41cf-acb2-97743b052024,19,10,2026-04-12T09:00:00,39542.48,food,38657.45,3,0,,self,online,0.836,True,awarded
4488,de52e948-d9c5-4ec4-b056-8d633b24c3a2,19,6,2026-04-24T09:00:00,90209.28,food,80070.08,80,2,277,caseworker_outreach,in_person,0.558,True,awarded
4678,c7f51902-d785-4923-8bab-f6680ce3e51b,19,8,2026-04-21T09:00:00,64105.74,rent_arrears,67442.57,1,0,,community_leader,online,0.818,False,deferred
4647,8b5ca3a6-c1c2-4a0f-8548-5ea86f85df31,19,4,2026-04-06T09:00:00,30484.57,food,28455.57,51,2,420,community_leader,phone,1.0,True,awarded
4718,f2716fa7-0b5e-46fe-93e5-ff0e82f6180b,19,1,2026-04-10T09:00:00,89489.32,rent_arrears,89173.07,30,3,109,self,in_person,0.424,True,awarded
4644,7dc11c25-0061-4abc-a622-c1f0b750a33d,19,9,2026-04-18T09:00:00,37631.95,food,33570.06,24,1,294,self,phone,0.698,False,deferred
4583,d033d8d4-bce4-4c03-bf0f-7f1caff1d964,19,9,2026-04-08T09:00:00,79226.28,other,85716.66,1,2,221,ngo_partner,online,0.589,False,closed
4658,62e995d0-0ad4-4f9d-af1c-25bf004a4666,19,9,2026-04-14T09:00:00,36195.52,medical,37195.0,19,0,,self,caseworker_submitted,0.378,False,closed
4625,706f1454-22b3-4a15-8ce9-ca6f43f0e5a6,19,5,2026-04-14T09:00:00,36163.27,medical,36620.4,17,1,103,self,online,0.794,False,deferred
4354,3128eaf0-3d03-4de7-9555-62e7dc75ea9f,19,7,2026-04-21T09:00:00,63502.56,rent_arrears,58895.49,6,1,118,self,in_person,0.614,True,closed
4451,2b375167-b3e9-4215-bd68-f28a0ddfb04b,19,4,2026-04-05T09:00:00,113770.9,utilities,129211.16,35,1,56,community_leader,phone,0.723,True,deferred
4485,9d368967-4db0-45d9-a116-42abf88f290f,19,8,2026-04-13T09:00:00,75438.94,medical,73325.67,16,0,,self,phone,0.562,True,deferred
4412,d80d10fb-039b-4cd6-8850-43ad90cadb6a,19,8,2026-04-12T09:00:00,14427.4,food,16333.19,17,3,185,self,in_person,0.606,True,deferred
4368,f4551abd-754e-4964-8d0a-2201107ac522,19,8,2026-04-14T09:00:00,98548.21,childcare,109842.3,5,1,421,ngo_partner,phone,0.672,True,deferred
4497,46b9c974-d21b-4d9d-aa8c-39487e657bca,19,8,2026-04-27T09:00:00,49711.88,food,46965.99,6,0,,caseworker_outreach,in_person,0.574,False,deferred
4387,dbb00f16-4937-4adc-baea-246e138e53a3,19,4,2026-04-23T09:00:00,89621.47,medical,84203.41,13,2,226,self,phone,0.636,True,audit_approved
4580,f38f82d8-bc68-4acd-9ccd-7f38555b4b84,19,8,2026-04-02T09:00:00,76532.71,medical,84135.39,4,1,177,prior_beneficiary,caseworker_submitted,0.778,True,deferred
4401,01dbcd26-6b85-4f93-a8e2-45138a011b53,19,7,2026-04-07T09:00:00,56670.5,rent_arrears,60978.47,19,2,230,self,in_person,0.677,True,deferred
4679,15e9399b-4bd0-46a2-bcd5-817146a1f945,19,9,2026-04-10T09:00:00,23349.69,medical,24147.62,24,0,,prior_beneficiary,in_person,0.732,True,closed
4582,07d58db5-ce9c-4625-be24-03bd038ccd41,19,5,2026-04-21T09:00:00,25655.74,medical,23614.16,56,2,170,self,in_person,0.628,True,deferred
4624,e201c436-4dbf-48a3-9f41-29740a40d9fb,19,8,2026-04-20T09:00:00,63464.38,other,57261.52,11,1,336,self,in_person,0.827,True,closed
4655,3cf6fe02-3db0-42d0-94b7-05e611505fbb,19,4,2026-04-07T09:00:00,16563.93,medical,18536.5,5,0,,ngo_partner,online,0.626,False,deferred
4567,7ce86511-e1c5-4533-bf95-e330ee1768a3,19,3,2026-04-11T09:00:00,27496.12,utilities,30347.83,8,0,,self,phone,0.446,True,deferred
4570,a17cdf55-c4aa-45f6-8fd2-5368ca0c722d,19,9,2026-04-19T09:00:00,25703.82,utilities,25388.66,51,1,224,ngo_partner,online,0.895,True,closed
4662,77113f73-eff5-4e9a-9b13-540e3fed8279,19,3,2026-04-05T09:00:00,39696.94,food,45095.56,0,2,226,ngo_partner,phone,0.651,True,deferred
4377,4f4b2f5b-56f3-4f6f-9147-79afe7f53bf0,19,1,2026-04-26T09:00:00,51985.8,medical,47628.0,3,3,69,community_leader,in_person,0.611,False,appealed
4440,1d1527ba-a8bd-4dec-bb40-7e83fbba4473,19,10,2026-04-14T09:00:00,9502.42,food,8845.87,43,0,,self,in_person,0.581,True,deferred
